month,date,hour,R-value [m2k/w],Stories,Weighted temp. setpoint [C],Weighted RH%,Solar irradiation [w/m2],Outside temp. [C],Outside RH%,Heating (Malfunctioning Sensor),Cooling load [kwh],
4,24,8,3.5,30,21,65,0.204,4,66,375.7333333,198,
4,24,9,3.8,1,20,78,0.234,6,66,10.68187135,7.2,
4,24,10,4.3,1,24,62,0.264,8,66,9.651679587,7.8,
4,24,11,3.5,25,21,80,0.294,10,66,258.6666667,210,
4,24,12,4.1,19,24,76,0.324,13,66,163.595664,176.7,
4,24,13,4.2,16,22,65,0.294,14,66,124.3259259,153.6,
4,24,14,3.5,21,22,73,0.264,14,66,201.8133333,201.6,
4,24,15,3.6,10,23,80,0.234,13,66,101.8888889,93,
4,24,16,4.1,27,20,62,0.204,12,66,230.2829268,243,
4,24,17,3.9,12,21,62,0.174,10,66,119.0837607,100.8,
4,24,18,3.3,24,20,80,0,8,66,322.9090909,187.2,
4,24,19,4.0,17,20,72,0,6,66,195.6888889,122.4,
4,24,20,3.8,22,17,78,0,3,66,268.1169591,138.6,
4,24,21,4.3,3,18,65,0,0,66,34.75968992,16.2,
4,24,22,4.2,9,18,67,0,-2,66,111.047619,43.2,
4,24,23,3.7,29,16,73,0,-3,66,400.4264264,130.5,
4,24,24,3.3,13,17,64,0,-5,66,212.2020202,50.7,
4,25,1,4.1,8,19,66,0,-6,66,110.7859079,28.8,
4,25,2,4.2,2,16,70,0,-4,66,24.74074074,8.4,
4,25,3,3.5,7,17,70,0,-2,66,101.9111111,33.6,
4,25,4,3.9,14,17,77,0,-2,66,184.034188,67.2,
4,25,5,3.5,1,16,70,0,0,66,13.7015873,5.4,
4,25,6,3.5,27,19,60,0,1,66,386.0571429,153.9,
4,25,7,4.2,5,18,77,0.174,2,66,52.3968254,30,
4,25,8,3.8,4,20,70,0.204,4,66,45.23040936,26.4,
4,25,9,3.5,1,21,74,0.234,6,66,11.83238095,7.2,
4,25,10,4.3,18,22,74,0.264,8,66,166.1023256,140.4,
4,25,11,3.6,2,23,67,0.294,10,66,20.90864198,16.8,
4,25,12,4.2,7,23,60,0.324,13,66,56.87407407,65.1,
4,25,13,3.3,15,21,63,0.294,14,66,144.2020202,144,
4,25,14,4.0,17,24,65,0.264,14,66,150.3177778,163.2,
4,25,15,4.0,22,21,67,0.234,13,66,187.5622222,204.6,
4,25,16,4.3,22,22,73,0.204,12,66,189.825323,198,
4,25,17,3.7,5,20,75,0.174,10,66,51.24924925,42,
4,25,18,3.3,17,21,61,0,8,66,231.8181818,132.6,
4,25,19,3.9,14,20,79,0,6,66,166.4045584,100.8,
4,25,20,3.6,26,16,61,0,3,66,325,163.8,
4,25,21,3.8,30,17,70,0,0,66,386.4912281,162,
4,25,22,4.3,10,16,65,0,-2,66,115.8656331,48,
4,25,23,3.5,13,19,80,0,-3,66,202.0571429,58.5,
4,25,24,3.5,28,19,76,0,-5,66,449.7777778,109.2,
4,26,1,4.3,25,17,76,0,-6,66,321.0594315,90,
4,26,2,4.3,13,16,69,0,-4,66,156.9405685,54.6,
4,26,3,4.2,25,19,79,0,-2,66,317.5925926,120,
4,26,4,3.7,12,19,80,0,-2,66,173.1891892,57.6,
4,26,5,3.7,29,18,79,0,0,66,394.6786787,156.6,
4,26,6,3.5,10,19,73,0,1,66,143.1111111,57,
4,26,7,3.5,3,16,62,0.174,2,66,35.7447619,18,
4,26,8,3.8,16,22,60,0.204,4,66,189.7169591,105.6,
4,26,9,3.5,6,24,62,0.234,6,66,75.83238095,43.2,
4,26,10,3.4,30,21,74,0.264,8,66,341.2941176,234,
4,26,11,3.5,29,21,70,0.294,10,66,296.3707937,243.6,
4,26,12,3.7,8,21,71,0.324,13,66,69.36216216,74.4,
4,26,13,3.9,10,21,65,0.294,14,66,81.11680912,96,
4,26,14,3.4,4,24,80,0.264,14,66,42.29019608,38.4,
4,26,15,3.7,8,22,76,0.234,13,66,76.76156156,74.4,
4,26,16,3.6,16,21,77,0.204,12,66,161.2444444,144,
4,26,17,3.4,23,20,69,0.174,10,66,254.7437908,193.2,
4,26,18,4.1,6,24,63,0,8,66,70.11382114,46.8,
4,26,19,4.3,18,20,73,0,6,66,192.9302326,129.6,
4,26,20,3.5,6,19,70,0,3,66,82.20952381,37.8,
4,26,21,3.6,5,19,67,0,0,66,70.58641975,27,
4,26,22,3.5,26,18,64,0,-2,66,385.2952381,124.8,
4,26,23,4.1,30,16,74,0,-3,66,374.1463415,135,
4,26,24,4.2,27,19,67,0,-5,66,358.8571429,105.3,
4,27,1,3.3,23,19,78,0,-6,66,399.4410774,82.8,
4,27,2,4.0,17,16,72,0,-4,66,221.1888889,71.4,
4,27,3,4.0,7,16,64,0,-2,66,87.26666667,33.6,
4,27,4,3.8,16,19,75,0,-2,66,223.9064327,76.8,
4,27,5,3.5,11,19,70,0,0,66,160.1460317,59.4,
4,27,6,3.4,27,18,79,0,1,66,391.9411765,153.9,
4,27,7,4.0,4,17,65,0.174,2,66,42.56888889,24,
4,27,8,3.5,10,23,60,0.204,4,66,131.5936508,66,
4,27,9,3.7,4,22,60,0.234,6,66,45.75615616,28.8,
4,27,10,3.5,9,23,80,0.264,8,66,105.2914286,70.2,
4,27,11,3.9,2,24,62,0.294,10,66,19.88148148,16.8,
4,27,12,3.8,20,21,72,0.324,13,66,169.0760234,186,
4,27,13,3.6,7,22,72,0.294,14,66,63.89012346,67.2,
4,27,14,3.3,8,20,65,0.264,14,66,76.04579125,76.8,
4,27,15,4.3,8,21,69,0.234,13,66,63.61136951,74.4,
4,27,16,4.1,2,20,76,0.204,12,66,17.18807588,18,
4,27,17,3.4,21,20,73,0.174,10,66,233.6901961,176.4,
4,27,18,4.0,13,23,71,0,8,66,152.75,101.4,
4,27,19,3.7,28,21,73,0,6,66,356.3483483,201.6,
4,27,20,3.4,2,18,61,0,3,66,27.64705882,12.6,
4,27,21,3.5,10,17,75,0,0,66,140.5079365,54,
4,27,22,3.7,20,16,61,0,-2,66,270.2702703,96,
4,27,23,4.1,22,18,76,0,-3,66,285.5826558,99,
4,27,24,3.4,22,16,75,0,-5,66,344.0915033,85.8,
4,28,1,3.5,15,16,68,0,-6,66,230.8571429,54,
4,28,2,3.7,14,17,66,0,-4,66,199.6996997,58.8,
4,28,3,3.6,25,16,74,0,-2,66,348.1481481,120,
4,28,4,4.1,17,17,66,0,-2,66,210.5420054,81.6,
4,28,5,3.9,2,18,77,0,0,66,25.77777778,10.8,
4,28,6,4.0,14,16,77,0,1,66,165.4333333,79.8,
4,28,7,3.3,24,16,73,0.174,2,66,304.2585859,144,
4,28,8,3.7,22,24,75,0.204,4,66,280.5957958,145.2,
4,28,9,4.3,6,20,73,0.234,6,66,56.32868217,43.2,
4,28,10,3.8,4,23,78,0.264,8,66,43.00818713,31.2,
4,28,11,3.7,30,24,70,0.294,10,66,314.3423423,252,
4,28,12,3.4,8,21,71,0.324,13,66,75.48235294,74.4,
4,28,13,3.6,27,20,63,0.294,14,66,230.4333333,259.2,
4,28,14,3.8,13,24,62,0.264,14,66,121.4549708,124.8,
4,28,15,3.4,12,21,79,0.234,13,66,122.2431373,111.6,
4,28,16,4.0,16,20,77,0.204,12,66,141.12,144,
4,28,17,3.8,16,23,69,0.174,10,66,171.1906433,134.4,
4,28,18,3.9,18,23,68,0,8,66,216.3076923,140.4,
4,28,19,3.8,2,21,66,0,6,66,24.61988304,14.4,
4,28,20,3.9,26,16,77,0,3,66,301.7777778,163.8,
4,28,21,3.7,16,19,73,0,0,66,220.9249249,86.4,
4,28,22,3.9,16,19,68,0,-2,66,216.8888889,76.8,
4,28,23,3.7,18,16,62,0,-3,66,247.8918919,81,
4,28,24,4.0,18,17,69,0,-5,66,242.6,70.2,
4,29,1,3.4,16,16,73,0,-6,66,254.5359477,57.6,
4,29,2,3.7,11,18,67,0,-4,66,160.012012,46.2,
4,29,3,3.3,3,19,77,0,-2,66,48.42424242,14.4,
4,29,4,3.3,17,19,64,0,-2,66,272.3434343,81.6,
4,29,5,3.8,14,16,62,0,0,66,176.6783626,75.6,
4,29,6,3.7,27,16,67,0,1,66,341.6756757,153.9,
4,29,7,4.1,2,18,78,0.174,2,66,21.49159892,12,
4,29,8,3.7,15,23,71,0.204,4,66,186.5405405,99,
4,29,9,3.6,8,20,60,0.234,6,66,89.60987654,57.6,
4,29,10,4.3,18,23,73,0.264,8,66,170.1023256,140.4,
4,29,11,3.5,19,22,71,0.294,10,66,199.8438095,159.6,
4,29,12,4.1,4,22,60,0.324,13,66,32.31653117,37.2,
4,29,13,4.0,2,24,80,0.294,14,66,17.60666667,19.2,
4,29,14,3.4,7,22,63,0.264,14,66,68.88366013,67.2,
4,29,15,4.0,13,22,79,0.234,13,66,115.8155556,120.9,
4,29,16,3.9,29,22,67,0.204,12,66,273.9054131,261,
4,29,17,3.6,21,21,70,0.174,10,66,225.762963,176.4,
4,29,18,3.8,29,20,63,0,8,66,335.1111111,226.2,
4,29,19,3.8,9,21,76,0,6,66,111.8421053,64.8,
4,29,20,3.4,1,18,80,0,3,66,13.94117647,6.3,
4,29,21,3.3,27,19,80,0,0,66,420.5454545,145.8,
4,29,22,3.6,19,18,78,0,-2,66,276.0864198,91.2,
4,29,23,4.1,20,17,73,0,-3,66,254.0921409,90,
4,29,24,3.5,1,19,72,0,-5,66,16.01269841,3.9,
4,30,1,3.3,5,16,65,0,-6,66,81.54882155,18,
4,30,2,4.2,3,16,75,0,-4,66,37.26984127,12.6,
4,30,3,3.6,15,19,69,0,-2,66,220.462963,72,
4,30,4,3.9,26,17,75,0,-2,66,341.1851852,124.8,
4,30,5,4.1,16,17,69,0,0,66,190.8726287,86.4,
4,30,6,4.2,19,18,68,0,1,66,221.0634921,108.3,
4,30,7,4.1,3,18,71,0.174,2,66,32.0097561,18,
4,30,8,4.1,1,23,66,0.204,4,66,11.16856369,6.6,
4,30,9,4.3,2,23,69,0.234,6,66,20.08888889,14.4,
4,30,10,3.5,22,20,66,0.264,8,66,234.6107937,171.6,
4,30,11,4.3,12,20,70,0.294,10,66,97.02945736,100.8,
4,30,12,3.3,8,20,80,0.324,13,66,76.31515152,74.4,
4,30,13,3.5,20,22,63,0.294,14,66,186.9968254,192,
4,30,14,3.5,25,21,64,0.264,14,66,231.5238095,240,
4,30,15,4.1,2,24,72,0.234,13,66,18.20704607,18.6,
4,30,16,3.3,30,24,66,0.204,12,66,352.6464646,270,
4,30,17,4.2,16,21,61,0.174,10,66,147.6063492,134.4,
4,30,18,4.3,29,22,65,0,8,66,309.0335917,226.2,
4,30,19,3.5,6,24,75,0,6,66,86.01904762,43.2,
4,30,20,3.6,1,16,64,0,3,66,12.46296296,6.3,
4,30,21,3.9,27,17,79,0,0,66,341.6923077,145.8,
4,30,22,3.8,13,19,76,0,-2,66,182.0760234,62.4,
4,30,23,3.3,17,19,62,0,-3,66,277.952862,76.5,
4,30,24,3.5,22,19,72,0,-5,66,352.2793651,85.8,
11,1,1,3.4,3,16,70,0,-10,71,50.54,3.6,
11,1,2,3.9,21,16,77,0,-9,71,304.12,28.35,
11,1,3,4.0,4,16,63,0,-9,71,56.64,5.4,
11,1,4,3.7,20,17,73,0,-8,71,303.57,30,
11,1,5,3.4,24,19,61,0,-8,71,417.88,36,
11,1,6,3.5,24,16,76,0,-7,71,370.29,39.6,
11,1,7,3.9,12,19,78,0.153,-7,71,167.84,19.8,
11,1,8,3.6,18,20,73,0.183,-5,71,261.59,35.1,
11,1,9,4.3,15,20,73,0.213,-2,71,167.75,36,
11,1,10,4.3,17,23,66,0.243,0,71,193.31,45.9,
11,1,11,4.1,12,21,71,0.273,1,71,129.56,34.2,
11,1,12,3.3,5,23,65,0.303,3,71,66.84,15.75,
11,1,13,3.9,22,21,73,0.273,5,71,223.54,75.9,
11,1,14,4.3,3,22,62,0.243,8,71,26.80,11.7,
11,1,15,3.9,3,21,77,0.213,8,71,28.93,11.7,
11,1,16,3.6,3,20,71,0.183,7,71,31.46,11.25,
11,1,17,3.5,19,24,77,0.153,6,71,243.56,68.4,
11,1,18,4.0,11,21,77,0,4,71,128.92,36.3,
11,1,19,3.4,16,23,75,0,2,71,242.45,48,
11,1,20,3.7,3,18,70,0,-1,71,39.63,7.65,
11,1,21,4.0,1,16,63,0,-4,71,12.66,2.1,
11,1,22,3.6,12,16,80,0,-7,71,181.07,19.8,
11,1,23,3.4,12,17,71,0,-8,71,197.65,18,
11,1,24,4.2,9,16,73,0,-9,71,120.34,12.15,
11,2,1,3.3,22,19,79,0,-10,71,409.60,26.4,
11,2,2,4.2,22,18,72,0,-9,71,306.32,29.7,
11,2,3,3.6,14,17,67,0,-9,71,223.69,18.9,
11,2,4,3.6,17,18,71,0,-8,71,270.11,25.5,
11,2,5,3.5,22,19,80,0,-8,71,371.61,33,
11,2,6,3.4,15,16,68,0,-7,71,237.53,24.75,
11,2,7,4.1,2,17,68,0.153,-7,71,25.28,3.3,
11,2,8,4.3,7,20,69,0.183,-5,71,85.17,13.65,
11,2,9,4.0,25,20,61,0.213,-2,71,304.54,60,
11,2,10,3.5,17,24,78,0.243,0,71,244.11,45.9,
11,2,11,3.3,2,23,72,0.273,1,71,28.33,5.7,
11,2,12,3.6,22,24,68,0.303,3,71,275.47,69.3,
11,2,13,3.5,18,22,78,0.273,5,71,212.02,62.1,
11,2,14,4.0,15,21,62,0.243,8,71,139.56,58.5,
11,2,15,4.3,13,24,73,0.213,8,71,123.61,50.7,
11,2,16,3.5,26,20,69,0.183,7,71,281.67,97.5,
11,2,17,3.9,27,20,70,0.153,6,71,274.62,97.2,
11,2,18,4.0,22,23,60,0,4,71,273.24,72.6,
11,2,19,4.0,1,22,74,0,2,71,12.56,3,
11,2,20,3.5,28,17,70,0,-1,71,381.44,71.4,
11,2,21,3.8,14,16,77,0,-4,71,185.98,29.4,
11,2,22,4.1,2,17,62,0,-7,71,27.08,3.3,
11,2,23,3.4,9,19,70,0,-8,71,154.80,13.5,
11,2,24,3.4,10,17,61,0,-9,71,170.59,13.5,
11,3,1,3.3,14,17,66,0,-10,71,249.45,16.8,
11,3,2,4.3,3,16,64,0,-9,71,39.46,4.05,
11,3,3,3.3,12,17,80,0,-9,71,210.62,16.2,
11,3,4,4.1,14,18,65,0,-8,71,196.96,21,
11,3,5,4.1,29,18,66,0,-8,71,407.41,43.5,
11,3,6,4.2,16,19,72,0,-7,71,218.21,26.4,
11,3,7,3.9,27,19,65,0.153,-7,71,377.08,44.55,
11,3,8,3.6,5,24,60,0.183,-5,71,80.33,9.75,
11,3,9,4.3,21,22,68,0.213,-2,71,246.96,50.4,
11,3,10,4.0,1,24,79,0.243,0,71,12.58,2.7,
11,3,11,4.0,16,24,78,0.273,1,71,193.71,45.6,
11,3,12,3.8,8,22,69,0.303,3,71,89.68,25.2,
11,3,13,4.3,7,24,64,0.273,5,71,71.02,24.15,
11,3,14,3.6,6,21,79,0.243,8,71,61.90,23.4,
11,3,15,4.3,28,20,75,0.213,8,71,236.03,109.2,
11,3,16,3.4,15,24,69,0.183,7,71,188.46,56.25,
11,3,17,3.5,8,20,78,0.153,6,71,91.76,28.8,
11,3,18,4.2,15,21,74,0,4,71,166.57,49.5,
11,3,19,4.2,2,24,67,0,2,71,25.10,6,
11,3,20,3.3,19,19,70,0,-1,71,288.34,48.45,
11,3,21,3.3,15,16,80,0,-4,71,230.55,31.5,
11,3,22,3.9,18,19,68,0,-7,71,265.11,29.7,
11,3,23,4.3,10,17,77,0,-8,71,131.35,15,
11,3,24,3.6,28,19,61,0,-9,71,469.78,37.8,
11,4,1,3.8,26,17,60,0,-10,71,405.60,31.2,
11,4,2,3.5,21,16,68,0,-9,71,337.44,28.35,
11,4,3,3.7,8,16,66,0,-9,71,121.95,10.8,
11,4,4,4.1,17,16,71,0,-8,71,227.22,25.5,
11,4,5,3.5,14,16,73,0,-8,71,219.84,21,
11,4,6,3.3,14,17,65,0,-7,71,234.52,23.1,
11,4,7,3.3,25,18,70,0.153,-7,71,400.51,41.25,
11,4,8,3.9,2,20,68,0.183,-5,71,26.87,3.9,
11,4,9,3.6,23,21,69,0.213,-2,71,314.89,55.2,
11,4,10,3.5,2,23,62,0.243,0,71,28.12,5.4,
11,4,11,4.1,14,21,73,0.273,1,71,151.70,39.9,
11,4,12,3.7,25,20,80,0.303,3,71,275.39,78.75,
11,4,13,4.2,3,24,68,0.273,5,71,30.93,10.35,
11,4,14,3.5,28,24,75,0.243,8,71,323.34,109.2,
11,4,15,4.0,26,20,62,0.213,8,71,238.21,101.4,
11,4,16,3.5,11,23,71,0.183,7,71,129.98,41.25,
11,4,17,4.1,29,21,80,0.153,6,71,293.59,104.4,
11,4,18,4.1,5,22,71,0,4,71,58.05,16.5,
11,4,19,4.1,10,24,65,0,2,71,128.98,30,
11,4,20,3.9,17,16,77,0,-1,71,204.35,43.35,
11,4,21,4.1,9,18,74,0,-4,71,115.55,18.9,
11,4,22,3.4,13,18,80,0,-7,71,216.87,21.45,
11,4,23,4.3,25,19,80,0,-8,71,343.72,37.5,
11,4,24,3.5,25,18,70,0,-9,71,417.71,33.75,
11,5,1,4.2,28,19,69,0,-10,71,406.40,33.6,
11,5,2,3.3,12,19,72,0,-9,71,217.02,16.2,
11,5,3,3.6,11,17,67,0,-9,71,175.76,14.85,
11,5,4,4.3,25,19,80,0,-8,71,343.72,37.5,
11,5,5,3.3,26,17,60,0,-8,71,448.15,39,
11,5,6,3.5,14,19,65,0,-7,71,230.72,23.1,
11,5,7,3.9,23,16,63,0.153,-7,71,300.93,37.95,
11,5,8,3.4,22,20,64,0.183,-5,71,341.11,42.9,
11,5,9,4.3,5,20,70,0.213,-2,71,55.82,12,
11,5,10,4.2,16,21,70,0.243,0,71,175.91,43.2,
11,5,11,4.3,25,21,60,0.273,1,71,262.48,71.25,
11,5,12,4.3,24,23,63,0.303,3,71,247.13,75.6,
11,5,13,3.8,12,24,72,0.273,5,71,136.25,41.4,
11,5,14,4.3,5,23,75,0.243,8,71,45.60,19.5,
11,5,15,3.9,8,24,77,0.213,8,71,84.53,31.2,
11,5,16,3.6,17,20,65,0.183,7,71,180.56,63.75,
11,5,17,4.1,25,21,80,0.153,6,71,253.09,90,
11,5,18,4.2,28,21,75,0,4,71,311.47,92.4,
11,5,19,3.9,20,23,80,0,2,71,266.26,60,
11,5,20,3.7,5,19,62,0,-1,71,68.54,12.75,
11,5,21,3.7,29,16,63,0,-4,71,396.91,60.9,
11,5,22,4.0,12,19,65,0,-7,71,173.04,19.8,
11,5,23,4.3,17,17,69,0,-8,71,222.03,25.5,
11,5,24,3.3,26,19,73,0,-9,71,470.84,35.1,
11,6,1,4.1,21,19,65,0,-10,71,313.87,25.2,
11,6,2,3.7,23,17,63,0,-9,71,359.55,31.05,
11,6,3,4.2,18,16,61,0,-9,71,243.43,24.3,
11,6,4,3.5,8,16,71,0,-8,71,125.26,12,
11,6,5,4.0,30,18,66,0,-8,71,432.00,45,
11,6,6,3.4,16,17,66,0,-7,71,259.76,26.4,
11,6,7,3.9,24,17,66,0.153,-7,71,319.92,39.6,
11,6,8,3.3,14,24,69,0.183,-5,71,242.31,27.3,
11,6,9,4.1,13,20,77,0.213,-2,71,153.49,31.2,
11,6,10,3.3,15,24,67,0.243,0,71,227.35,40.5,
11,6,11,3.5,17,24,73,0.273,1,71,233.27,48.45,
11,6,12,3.5,10,22,79,0.303,3,71,123.08,31.5,
11,6,13,4.1,14,24,63,0.273,5,71,149.24,48.3,
11,6,14,4.0,29,24,71,0.243,8,71,290.70,113.1,
11,6,15,3.6,21,24,65,0.213,8,71,240.37,81.9,
11,6,16,4.0,26,23,65,0.183,7,71,271.94,97.5,
11,6,17,3.7,10,24,72,0.153,6,71,120.18,36,
11,6,18,4.1,22,20,69,0,4,71,243.40,72.6,
11,6,19,4.3,16,24,70,0,2,71,195.27,48,
11,6,20,3.7,3,17,63,0,-1,71,39.11,7.65,
11,6,21,4.3,17,17,72,0,-4,71,202.73,35.7,
11,6,22,4.1,27,17,63,0,-7,71,365.09,44.55,
11,6,23,4.0,25,18,67,0,-8,71,359.50,37.5,
11,6,24,3.6,28,16,79,0,-9,71,440.53,37.8,
11,7,1,4.1,5,16,62,0,-10,71,70.63,6,
11,7,2,4.1,4,19,74,0,-9,71,58.38,5.4,
11,7,3,3.9,25,16,71,0,-9,71,358.97,33.75,
11,7,4,4.2,6,18,61,0,-8,71,82.86,9,
11,7,5,3.9,25,18,70,0,-8,71,367.18,37.5,
11,7,6,3.7,16,19,78,0,-7,71,249.77,26.4,
11,7,7,3.9,18,17,65,0.153,-7,71,240.31,29.7,
11,7,8,3.5,28,22,69,0.183,-5,71,437.74,54.6,
11,7,9,3.3,18,21,68,0.213,-2,71,269.27,43.2,
11,7,10,3.9,19,23,61,0.243,0,71,240.16,51.3,
11,7,11,4.2,11,23,74,0.273,1,71,122.85,31.35,
11,7,12,4.1,23,24,60,0.303,3,71,256.46,72.45,
11,7,13,3.4,29,22,74,0.273,5,71,348.91,100.05,
11,7,14,3.7,26,24,63,0.243,8,71,286.26,101.4,
11,7,15,4.0,9,23,76,0.213,8,71,89.84,35.1,
11,7,16,3.7,27,24,75,0.183,7,71,312.89,101.25,
11,7,17,3.3,1,24,62,0.153,6,71,13.67,3.6,
11,7,18,3.3,3,21,73,0,4,71,42.33,9.9,
11,7,19,4.2,24,22,77,0,2,71,288.46,72,
11,7,20,3.3,9,19,64,0,-1,71,137.89,22.95,
11,7,21,3.6,14,19,69,0,-4,71,209.07,29.4,
11,7,22,3.9,5,18,75,0,-7,71,72.21,8.25,
11,7,23,4.2,3,16,79,0,-8,71,39.60,4.5,
11,7,24,3.8,26,16,69,0,-9,71,384.25,35.1,
11,8,1,3.8,15,19,72,0,-10,71,240.32,18,
11,8,2,3.9,2,19,76,0,-9,71,30.77,2.7,
11,8,3,3.9,15,17,63,0,-9,71,222.46,20.25,
11,8,4,3.8,29,19,60,0,-8,71,452.40,43.5,
11,8,5,3.5,16,18,60,0,-8,71,265.51,24,
11,8,6,4.2,13,17,60,0,-7,71,172.34,21.45,
11,8,7,3.4,19,16,77,0.153,-7,71,284.26,31.35,
11,8,8,4.2,5,24,79,0.183,-5,71,68.57,9.75,
11,8,9,3.5,17,21,71,0.213,-2,71,238.62,40.8,
11,8,10,3.7,12,24,73,0.243,0,71,161.70,32.4,
11,8,11,3.7,11,21,75,0.273,1,71,132.56,31.35,
11,8,12,4.1,16,21,70,0.303,3,71,161.24,50.4,
11,8,13,4.2,23,22,73,0.273,5,71,223.58,79.35,
11,8,14,3.6,20,24,79,0.243,8,71,226.32,78,
11,8,15,4.1,1,23,72,0.213,8,71,9.66,3.9,
11,8,16,4.2,26,21,69,0.183,7,71,242.15,97.5,
11,8,17,3.5,14,23,65,0.153,6,71,174.67,50.4,
11,8,18,3.9,30,20,69,0,4,71,348.92,99,
11,8,19,3.5,2,21,74,0,2,71,28.02,6,
11,8,20,4.3,21,16,70,0,-1,71,227.00,53.55,
11,8,21,4.3,9,18,75,0,-4,71,110.34,18.9,
11,8,22,3.6,15,19,74,0,-7,71,239.33,24.75,
11,8,23,3.8,19,18,71,0,-8,71,286.00,28.5,
11,8,24,3.7,15,18,66,0,-9,71,238.38,20.25,
11,9,1,3.8,1,17,64,0,-10,71,15.52,1.2,
11,9,2,3.3,3,19,76,0,-9,71,54.55,4.05,
11,9,3,3.5,15,19,61,0,-9,71,258.86,20.25,
11,9,4,3.5,6,18,66,0,-8,71,98.74,9,
11,9,5,3.9,6,19,79,0,-8,71,90.83,9,
11,9,6,3.7,30,19,69,0,-7,71,465.08,49.5,
11,9,7,4.3,9,17,62,0.153,-7,71,109.48,14.85,
11,9,8,4.2,7,20,68,0.183,-5,71,87.33,13.65,
11,9,9,3.4,26,20,80,0.213,-2,71,372.01,62.4,
11,9,10,4.2,6,23,65,0.243,0,71,69.97,16.2,
11,9,11,3.5,29,20,75,0.273,1,71,359.49,82.65,
11,9,12,4.0,19,23,72,0.303,3,71,207.66,59.85,
11,9,13,4.0,30,23,77,0.273,5,71,317.60,103.5,
11,9,14,3.6,21,21,74,0.243,8,71,214.30,81.9,
11,9,15,3.8,5,21,80,0.213,8,71,49.80,19.5,
11,9,16,3.5,11,22,60,0.183,7,71,128.97,41.25,
11,9,17,3.3,16,22,73,0.153,6,71,204.35,57.6,
11,9,18,3.8,28,21,80,0,4,71,347.20,92.4,
11,9,19,3.8,26,22,66,0,2,71,344.84,78,
11,9,20,3.5,21,19,64,0,-1,71,303.36,53.55,
11,9,21,3.6,15,17,66,0,-4,71,215.00,31.5,
11,9,22,3.5,20,16,60,0,-7,71,311.31,33,
11,9,23,3.7,14,16,75,0,-8,71,208.56,21,
11,9,24,3.8,10,19,80,0,-9,71,158.74,13.5,
11,10,1,3.3,1,18,61,0,-10,71,18.30,1.2,
11,10,2,3.4,2,19,79,0,-9,71,35.44,2.7,
11,10,3,3.3,6,16,71,0,-9,71,101.82,8.1,
11,10,4,3.8,7,19,65,0,-8,71,108.46,10.5,
11,10,5,4.3,29,18,74,0,-8,71,387.39,43.5,
11,10,6,3.9,11,17,78,0,-7,71,156.14,18.15,
11,10,7,4.1,5,16,67,0.153,-7,71,61.84,8.25,
11,10,8,3.6,15,22,76,0.183,-5,71,228.99,29.25,
11,10,9,3.4,13,21,76,0.213,-2,71,189.37,31.2,
11,10,10,3.5,18,24,63,0.243,0,71,258.88,48.6,
11,10,11,3.7,22,24,71,0.273,1,71,284.61,62.7,
11,10,12,3.3,12,21,74,0.303,3,71,150.83,37.8,
11,10,13,3.5,20,24,71,0.273,5,71,246.10,69,
11,10,14,3.6,22,21,61,0.243,8,71,227.93,85.8,
11,10,15,3.9,24,21,66,0.213,8,71,230.94,93.6,
11,10,16,4.3,19,21,75,0.183,7,71,173.55,71.25,
11,10,17,3.8,29,23,64,0.153,6,71,333.86,104.4,
11,10,18,3.3,1,24,70,0,4,71,15.18,3.3,
11,10,19,4.0,16,20,78,0,2,71,192.64,48,
11,10,20,4.0,18,18,61,0,-1,71,223.20,45.9,
11,10,21,3.3,16,18,71,0,-4,71,254.06,33.6,
11,10,22,3.5,3,19,79,0,-7,71,49.58,4.95,
11,10,23,3.9,13,18,72,0,-8,71,190.93,19.5,
11,10,24,3.4,3,16,67,0,-9,71,49.69,4.05,
11,11,1,3.3,28,16,66,0,-10,71,425.09,33.6,
11,11,2,4.2,1,18,77,0,-9,71,12.13,1.35,
11,11,3,3.4,18,18,74,0,-9,71,268.84,24.3,
11,11,4,3.6,12,16,65,0,-8,71,161.87,18,
11,11,5,4.1,22,19,61,0,-8,71,274.73,33,
11,11,6,4.0,23,16,63,0,-7,71,275.31,37.95,
11,11,7,3.8,19,17,63,0.153,-7,71,227.34,31.35,
11,11,8,4.0,20,22,66,0.183,-5,71,235.29,39,
11,11,9,3.7,14,20,62,0.213,-2,71,161.44,33.6,
11,11,10,3.7,19,22,67,0.243,0,71,214.33,51.3,
11,11,11,4.2,22,24,68,0.273,1,71,219.20,62.7,
11,11,12,4.0,9,24,79,0.303,3,71,89.81,28.35,
11,11,13,4.3,29,20,71,0.273,5,71,237.85,100.05,
11,11,14,4.3,18,20,72,0.243,8,71,140.47,70.2,
11,11,15,4.1,6,24,75,0.213,8,71,54.98,23.4,
11,11,16,4.1,28,20,71,0.183,7,71,242.83,105,
11,11,17,4.0,14,24,69,0.153,6,71,141.07,50.4,
11,11,18,3.9,21,22,62,0,4,71,236.60,69.3,
11,11,19,4.1,23,23,70,0,2,71,257.26,69,
11,11,20,3.6,6,18,67,0,-1,71,74.07,15.3,
11,11,21,3.9,24,17,68,0,-4,71,282.95,50.4,
11,11,22,4.1,28,19,64,0,-7,71,342.97,46.2,
11,11,23,4.3,18,16,68,0,-8,71,202.52,27,
